"repeat_id","row_id","Verb","fold"
1,1669,"show",6
1,1670,"show",3
1,1671,"show",8
1,1672,"show",2
1,1673,"show",2
1,1675,"show",1
1,1676,"show",10
1,1677,"show",3
1,1678,"show",8
1,1680,"show",3
1,1681,"show",2
1,1682,"show",8
1,1683,"show",10
1,1684,"show",3
1,1685,"show",1
1,1686,"show",8
1,1687,"show",3
1,1690,"show",2
1,1691,"show",1
1,1694,"show",10
1,1695,"show",5
1,1696,"show",7
1,1698,"show",6
1,1699,"show",1
1,1700,"show",10
1,1701,"show",6
1,1702,"show",9
1,1704,"show",6
1,1705,"show",10
1,1706,"show",6
1,1707,"show",6
1,1708,"show",4
1,1709,"show",4
1,1710,"show",9
1,1711,"show",4
1,1712,"show",4
1,1713,"show",3
1,1714,"show",2
1,1715,"show",2
1,1716,"show",5
1,1717,"show",4
1,1718,"show",8
1,1719,"show",5
1,1720,"show",1
1,1721,"show",7
1,1722,"show",9
1,1723,"show",7
1,1724,"show",3
1,1725,"show",3
1,1726,"show",8
1,1727,"show",7
1,1728,"show",7
1,1729,"show",5
1,1730,"show",6
1,1731,"show",9
1,1734,"show",5
1,1735,"show",10
1,1737,"show",7
1,1738,"show",1
1,1739,"show",3
1,1740,"show",10
1,1741,"show",1
1,1742,"show",7
1,1744,"show",2
1,1745,"show",3
1,1746,"show",1
1,1747,"show",8
1,1748,"show",9
1,1749,"show",3
1,1750,"show",8
1,1751,"show",2
1,1752,"show",3
1,1753,"show",3
1,1755,"show",6
1,1756,"show",9
1,1757,"show",5
1,1758,"show",8
1,1759,"show",4
1,1761,"show",3
1,1762,"show",10
1,1763,"show",6
1,1764,"show",8
1,1765,"show",1
1,1766,"show",7
1,1767,"show",7
1,1768,"show",5
1,1769,"show",7
1,1770,"show",8
1,1771,"show",9
1,1773,"show",2
1,1774,"show",5
1,1775,"show",9
1,1776,"show",4
1,1777,"show",6
1,1778,"show",7
1,1779,"show",6
1,1780,"show",10
1,1781,"show",2
1,1782,"show",7
1,1783,"show",8
1,1784,"show",10
1,1785,"show",4
1,1786,"show",8
1,1787,"show",1
1,1788,"show",8
1,1789,"show",5
1,1790,"show",4
1,1791,"show",7
1,1792,"show",7
1,1793,"show",7
1,1794,"show",4
1,1795,"show",10
1,1796,"show",1
1,1797,"show",6
1,1798,"show",10
1,1799,"show",8
1,1800,"show",9
1,1801,"show",8
1,1802,"show",10
1,1803,"show",5
1,1804,"show",10
1,1805,"show",1
1,1806,"show",4
1,1807,"show",2
1,1808,"show",8
1,1809,"show",10
1,1810,"show",3
1,1811,"show",8
1,1812,"show",8
1,1814,"show",6
1,1815,"show",3
1,1816,"show",10
1,1817,"show",4
1,1818,"show",1
1,1819,"show",9
1,1820,"show",5
1,1821,"show",4
1,1822,"show",6
1,1823,"show",1
1,1824,"show",1
1,1825,"show",5
1,1826,"show",2
1,1827,"show",3
1,1828,"show",9
1,1829,"show",1
1,1830,"show",9
1,1832,"show",1
1,1833,"show",4
1,1834,"show",2
1,1835,"show",4
1,1836,"show",4
1,1837,"show",7
1,1838,"show",2
1,1839,"show",7
2,1,"give",2
2,2,"give",6
2,3,"give",2
2,4,"give",10
2,5,"give",2
2,6,"give",10
2,7,"give",10
2,8,"give",8
2,9,"give",2
2,10,"give",3
2,11,"give",1
2,12,"give",6
2,13,"give",8
2,15,"give",7
2,16,"give",10
2,17,"give",3
2,18,"give",9
2,19,"give",10
2,20,"give",6
2,21,"give",2
2,22,"give",5
2,24,"give",7
2,25,"give",2
2,26,"give",10
2,27,"give",5
2,28,"give",4
2,30,"give",1
2,31,"give",8
2,32,"give",3
2,33,"give",6
2,34,"give",2
2,35,"give",5
2,36,"give",1
2,37,"give",1
2,38,"give",6
2,39,"give",2
2,40,"give",6
2,41,"give",3
2,42,"give",9
2,43,"give",2
2,44,"give",1
2,45,"give",4
2,46,"give",1
2,47,"give",10
2,48,"give",2
2,50,"give",8
2,51,"give",6
2,52,"give",9
2,53,"give",1
2,54,"give",3
2,55,"give",6
2,56,"give",7
2,57,"give",9
2,58,"give",5
2,59,"give",6
2,60,"give",9
2,61,"give",8
2,62,"give",6
2,63,"give",3
2,64,"give",2
2,65,"give",2
2,66,"give",3
2,67,"give",9
2,68,"give",3
2,69,"give",7
2,70,"give",8
2,71,"give",7
2,72,"give",4
2,73,"give",5
2,74,"give",5
2,75,"give",1
2,76,"give",6
2,77,"give",10
2,78,"give",8
2,79,"give",7
2,80,"give",5
2,81,"give",7
2,82,"give",7
2,83,"give",4
2,84,"give",6
2,85,"give",8
2,86,"give",10
2,87,"give",6
2,88,"give",8
2,89,"give",3
2,90,"give",1
2,91,"give",8
2,92,"give",10
2,95,"give",10
2,96,"give",5
2,97,"give",2
2,98,"give",9
2,99,"give",2
2,103,"give",4
2,104,"give",6
2,105,"give",8
2,106,"give",2
2,107,"give",3
2,108,"give",6
2,110,"give",10
2,111,"give",10
2,112,"give",9
2,113,"give",8
2,114,"give",1
2,115,"give",3
2,116,"give",4
2,117,"give",2
2,119,"give",9
2,120,"give",1
2,121,"give",6
2,122,"give",4
2,123,"give",1
2,125,"give",4
2,126,"give",7
2,127,"give",10
2,128,"give",9
2,129,"give",5
2,130,"give",4
2,131,"give",10
2,132,"give",7
2,133,"give",5
2,134,"give",3
2,135,"give",1
2,136,"give",8
2,137,"give",10
2,138,"give",8
2,139,"give",7
2,140,"give",3
2,142,"give",10
2,144,"give",9
2,145,"give",7
2,146,"give",3
2,148,"give",8
2,149,"give",7
2,150,"give",4
2,152,"give",9
2,154,"give",5
2,155,"give",3
2,157,"give",4
2,158,"give",10
2,160,"give",4
2,161,"give",10
2,162,"give",7
2,163,"give",7
2,164,"give",4
2,165,"give",6
2,166,"give",3
2,168,"give",2
2,169,"give",4
2,170,"give",9
2,171,"give",9
2,172,"give",3
2,173,"give",1
2,174,"give",8
2,176,"give",6
2,177,"give",7
2,179,"give",7
2,180,"give",3
2,181,"give",2
2,182,"give",7
2,183,"give",9
2,184,"give",6
2,185,"give",3
2,186,"give",3
2,187,"give",4
2,188,"give",5
2,189,"give",9
2,191,"give",6
2,192,"give",9
2,194,"give",2
2,195,"give",3
2,196,"give",3
2,197,"give",3
2,198,"give",6
2,199,"give",1
2,201,"give",6
2,202,"give",7
2,204,"give",8
2,205,"give",10
2,206,"give",4
2,207,"give",5
2,208,"give",10
2,209,"give",8
2,210,"give",10
2,211,"give",4
2,212,"give",6
2,213,"give",3
2,214,"give",9
2,215,"give",4
2,216,"give",7
2,217,"give",3
2,218,"give",9
2,219,"give",4
2,220,"give",7
2,221,"give",7
2,222,"give",8
2,224,"give",6
2,225,"give",8
2,226,"give",4
2,228,"give",7
2,229,"give",4
2,230,"give",6
2,231,"give",8
2,233,"give",6
2,234,"give",5
2,235,"give",9
2,236,"give",5
2,238,"give",7
2,239,"give",7
2,240,"give",8
2,242,"give",2
2,243,"give",1
2,244,"give",6
2,245,"give",1
2,246,"give",3
2,247,"give",4
2,248,"give",8
2,249,"give",10
2,250,"give",6
2,252,"give",7
2,253,"give",1
2,254,"give",7
2,255,"give",7
2,256,"give",2
2,257,"give",5
2,258,"give",3
2,259,"give",7
2,260,"give",3
2,261,"give",4
2,262,"give",9
2,263,"give",2
2,264,"give",5
2,265,"give",9
2,266,"give",6
2,267,"give",6
2,268,"give",1
2,269,"give",9
2,270,"give",7
2,271,"give",2
2,272,"give",1
2,273,"give",6
2,274,"give",10
2,275,"give",7
2,276,"give",2
2,277,"give",6
2,278,"give",2
2,279,"give",10
2,280,"give",5
2,281,"give",4
2,282,"give",6
2,283,"give",5
2,284,"give",6
2,285,"give",6
2,286,"give",10
2,287,"give",7
2,288,"give",3
2,289,"give",8
2,290,"give",2
2,291,"give",7
2,292,"give",4
2,293,"give",3
2,294,"give",4
2,295,"give",1
2,296,"give",1
2,297,"give",1
2,298,"give",4
2,299,"give",9
2,300,"give",6
2,301,"give",7
2,302,"give",8
2,303,"give",1
2,304,"give",5
2,305,"give",8
2,306,"give",2
2,307,"give",4
2,308,"give",9
2,309,"give",9
2,310,"give",4
2,311,"give",7
2,313,"give",7
2,314,"give",7
2,315,"give",5
2,316,"give",1
2,317,"give",10
2,318,"give",8
2,319,"give",10
2,320,"give",5
2,321,"give",10
2,322,"give",4
2,323,"give",10
2,326,"give",5
2,327,"give",4
2,328,"give",8
2,329,"give",8
2,330,"give",9
2,331,"give",1
2,332,"give",3
2,333,"give",2
2,335,"give",2
2,336,"give",6
2,337,"give",4
2,339,"give",9
2,341,"give",2
2,342,"give",9
2,343,"give",10
2,344,"give",9
2,345,"give",5
2,346,"give",3
2,347,"give",2
2,348,"give",9
2,350,"give",4
2,351,"give",9
2,352,"give",8
2,353,"give",2
2,354,"give",3
2,355,"give",3
2,356,"give",7
2,357,"give",8
2,358,"give",3
2,359,"give",9
2,360,"give",1
2,361,"give",3
2,362,"give",7
2,363,"give",8
2,364,"give",5
2,365,"give",3
2,366,"give",6
2,367,"give",5
2,368,"give",3
2,369,"give",5
2,370,"give",6
2,371,"give",2
2,372,"give",9
2,374,"give",6
2,377,"give",8
2,378,"give",2
2,379,"give",3
2,380,"give",5
2,381,"give",6
2,382,"give",4
2,383,"give",6
2,384,"give",1
2,385,"give",1
2,387,"give",4
2,389,"give",1
2,390,"give",8
2,391,"give",2
2,392,"give",1
2,393,"give",3
2,394,"give",8
2,395,"give",3
2,396,"give",10
2,398,"give",1
2,400,"give",5
2,401,"give",4
2,402,"give",6
2,403,"give",10
2,404,"give",9
2,406,"give",6
2,407,"give",8
2,408,"give",8
2,413,"give",7
2,414,"give",5
2,415,"give",1
2,416,"give",10
2,417,"give",9
2,419,"give",2
2,420,"give",1
2,421,"give",9
2,422,"give",2
2,423,"give",8
2,424,"give",9
2,425,"give",8
2,426,"give",1
2,427,"give",1
2,428,"give",10
2,429,"give",2
2,431,"give",4
2,432,"give",8
2,433,"give",10
2,434,"give",3
2,435,"give",5
2,436,"give",5
2,438,"give",2
2,439,"give",5
2,440,"give",1
2,441,"give",3
2,442,"give",3
2,444,"give",8
2,445,"give",9
2,446,"give",1
2,447,"give",7
2,448,"give",3
2,449,"give",3
2,450,"give",1
2,451,"give",3
2,452,"give",5
2,453,"give",10
2,454,"give",5
2,455,"give",3
2,456,"give",8
2,457,"give",2
2,458,"give",6
2,459,"give",5
2,460,"give",5
2,461,"give",7
2,462,"give",10
2,463,"give",7
2,464,"give",8
2,465,"give",9
2,466,"give",3
2,467,"give",4
2,468,"give",3
2,469,"give",10
2,470,"give",1
2,472,"give",3
2,474,"give",5
2,475,"give",5
2,476,"give",1
2,477,"give",7
2,479,"give",10
2,482,"give",9
2,483,"give",3
2,484,"give",5
2,485,"give",2
2,486,"give",2
2,487,"give",2
2,488,"give",10
2,489,"give",5
2,490,"give",6
2,491,"give",8
2,492,"give",10
2,493,"give",2
2,494,"give",5
2,495,"give",1
2,496,"give",6
2,497,"give",10
2,498,"give",4
2,499,"give",3
2,500,"give",9
2,501,"give",1
2,502,"give",9
2,503,"give",8
2,505,"give",2
2,506,"give",6
2,507,"give",3
2,508,"give",3
2,509,"give",8
2,510,"give",5
2,512,"give",10
2,513,"give",1
2,514,"give",6
2,515,"give",2
2,516,"give",2
2,517,"give",9
2,518,"give",5
2,519,"give",8
2,520,"give",8
2,522,"give",3
2,523,"give",1
2,524,"give",8
2,525,"give",9
2,526,"give",9
2,527,"give",3
2,528,"give",5
2,530,"give",1
2,531,"give",1
2,532,"give",3
2,533,"give",2
2,534,"give",6
2,536,"give",5
2,537,"give",9
2,538,"give",8
2,539,"give",5
2,540,"give",5
2,541,"give",6
2,542,"give",4
2,543,"give",3
2,545,"give",7
2,546,"give",7
2,547,"give",2
2,548,"give",10
2,549,"give",2
2,550,"give",9
2,551,"give",7
2,552,"give",6
2,553,"give",9
2,554,"give",8
2,555,"give",3
2,556,"give",3
2,557,"give",7
2,558,"give",5
2,559,"give",9
2,560,"give",4
2,561,"give",2
2,562,"give",1
2,563,"give",4
2,564,"give",9
2,566,"give",9
2,568,"give",1
2,569,"give",2
2,570,"give",8
2,572,"give",3
2,573,"give",6
2,574,"give",9
2,575,"give",4
2,576,"give",6
2,577,"give",9
2,578,"give",4
2,579,"give",5
2,580,"give",7
2,581,"give",1
2,582,"give",5
2,586,"give",7
2,588,"give",2
2,589,"give",2
2,590,"give",1
2,591,"give",1
2,592,"give",5
2,594,"give",5
2,595,"give",4
2,596,"give",4
2,597,"give",1
2,598,"give",5
2,600,"give",2
2,601,"give",10
2,602,"give",7
2,603,"give",10
2,604,"give",1
2,605,"give",3
2,606,"give",1
2,608,"give",4
2,609,"give",1
2,611,"give",10
2,612,"give",10
2,614,"give",10
2,615,"give",7
2,616,"give",4
2,617,"give",10
2,618,"give",3
2,619,"give",10
2,620,"give",10
2,621,"give",6
2,622,"give",8
2,623,"give",1
2,624,"give",7
2,625,"give",5
2,626,"give",9
2,627,"give",3
2,629,"give",7
2,630,"give",4
2,631,"give",9
2,632,"give",5
2,633,"give",10
2,634,"give",6
2,635,"give",8
2,636,"give",2
2,637,"give",4
2,638,"give",9
2,639,"give",7
2,640,"give",2
2,641,"give",8
2,643,"give",4
2,644,"give",9
2,645,"give",10
2,646,"give",5
2,647,"give",4
2,648,"give",7
2,649,"give",4
2,650,"give",6
2,651,"give",6
2,652,"give",5
2,653,"give",1
2,654,"give",5
2,655,"give",6
2,656,"give",4
2,657,"give",7
2,658,"give",10
2,659,"give",7
2,660,"give",4
2,661,"give",5
2,662,"give",4
2,663,"give",9
2,664,"give",10
2,665,"give",1
2,666,"give",7
2,667,"give",8
2,668,"give",6
2,669,"give",4
2,670,"give",6
2,671,"give",10
2,672,"give",8
2,674,"give",8
2,675,"give",4
2,676,"give",7
2,677,"give",8
2,678,"give",8
2,680,"give",9
2,682,"give",8
2,683,"give",1
2,684,"give",9
2,685,"give",5
2,686,"give",1
2,687,"give",3
2,688,"give",10
2,689,"give",4
2,691,"give",2
2,692,"give",8
2,693,"give",4
2,695,"give",2
2,696,"give",7
2,697,"give",1
2,698,"give",3
2,699,"give",4
2,700,"give",1
2,701,"give",5
2,704,"give",9
2,705,"give",1
2,706,"give",10
2,707,"give",1
2,708,"give",9
2,709,"give",8
2,710,"give",6
2,711,"give",8
2,713,"give",5
2,714,"give",6
2,715,"give",6
2,716,"give",8
2,717,"give",5
2,718,"give",6
2,719,"give",10
2,720,"give",2
2,722,"give",9
2,723,"give",8
2,724,"give",1
2,725,"give",1
2,726,"give",5
2,727,"give",7
2,728,"give",4
2,729,"give",8
2,730,"give",7
2,731,"give",9
2,732,"give",9
2,733,"give",5
2,734,"give",7
2,736,"give",3
2,737,"give",9
2,738,"give",2
2,739,"give",2
2,740,"give",6
2,741,"give",2
2,742,"give",6
2,743,"give",2
2,744,"give",4
2,746,"give",3
2,747,"give",5
2,749,"give",10
2,750,"give",6
2,751,"give",7
2,752,"give",1
2,753,"give",4
2,754,"give",5
2,755,"give",4
2,756,"give",5
2,757,"give",10
2,758,"give",8
2,759,"give",2
2,760,"give",6
2,761,"give",7
2,762,"give",7
2,763,"give",3
2,764,"give",10
2,765,"give",2
2,766,"give",6
2,767,"give",8
2,768,"give",10
2,769,"give",9
2,772,"give",5
2,773,"give",2
2,775,"give",1
2,776,"give",2
2,777,"give",1
2,778,"give",4
2,779,"give",5
2,780,"give",4
2,781,"give",9
2,782,"give",3
2,783,"give",9
2,784,"give",6
2,785,"give",9
2,786,"give",10
2,787,"give",10
2,788,"give",5
2,789,"give",9
2,790,"give",4
2,791,"give",6
2,792,"give",10
2,793,"give",10
2,794,"give",8
2,795,"give",10
2,796,"give",4
2,797,"give",8
2,798,"give",2
2,799,"give",2
2,802,"give",7
2,803,"give",9
2,804,"give",4
2,805,"give",7
2,806,"give",6
2,808,"give",1
2,809,"give",7
2,810,"give",7
2,811,"give",8
2,812,"give",4
2,813,"give",1
2,814,"give",10
2,815,"give",4
2,816,"give",3
2,817,"give",8
2,819,"give",1
2,820,"give",5
2,821,"give",3
2,822,"give",7
2,824,"give",10
2,825,"give",4
2,826,"give",2
2,827,"give",2
2,828,"give",7
2,829,"give",2
2,830,"lend",9
2,834,"lend",2
2,835,"lend",1
2,836,"lend",7
2,837,"lend",7
2,839,"lend",6
2,840,"lend",10
2,841,"lend",8
2,842,"lend",9
2,843,"lend",6
2,844,"lend",2
2,847,"lend",3
2,848,"lend",10
2,850,"lend",6
2,851,"lend",1
2,852,"lend",4
2,854,"lend",5
2,856,"lend",1
2,857,"lend",3
2,858,"lend",5
2,859,"lend",5
2,861,"lend",4
2,862,"lend",4
2,863,"lend",8
2,864,"lend",2
2,865,"lend",3
2,866,"offer",10
2,867,"offer",7
2,868,"offer",10
2,869,"offer",6
2,870,"offer",8
2,871,"offer",4
2,872,"offer",2
2,873,"offer",1
2,874,"offer",8
2,875,"offer",5
2,877,"offer",1
2,878,"offer",10
2,879,"offer",2
2,880,"offer",5
2,881,"offer",6
2,883,"offer",6
2,884,"offer",7
2,885,"offer",1
2,886,"offer",1
2,887,"offer",1
2,888,"offer",1
2,890,"offer",5
2,891,"offer",8
2,892,"offer",2
2,893,"offer",6
2,894,"offer",2
2,895,"offer",8
2,896,"offer",9
2,898,"offer",3
2,899,"offer",9
2,900,"offer",2
2,901,"offer",5
2,902,"offer",1
2,903,"offer",3
2,904,"offer",3
2,905,"offer",3
2,907,"offer",4
2,908,"offer",8
2,909,"offer",2
2,910,"offer",5
2,911,"offer",3
2,912,"offer",3
2,913,"offer",10
2,914,"offer",7
2,915,"offer",9
2,916,"offer",10
2,917,"offer",7
2,918,"offer",7
2,919,"offer",6
2,920,"offer",9
2,921,"offer",4
2,923,"offer",4
2,924,"offer",9
2,925,"offer",8
2,926,"offer",7
2,927,"offer",9
2,928,"offer",4
2,929,"offer",4
2,930,"offer",10
2,931,"offer",6
2,932,"offer",2
2,933,"offer",5
2,934,"sell",8
2,935,"sell",5
2,937,"sell",1
2,938,"sell",1
2,939,"sell",4
2,941,"sell",7
2,942,"sell",9
2,943,"sell",4
2,944,"sell",10
2,945,"sell",5
2,948,"sell",1
2,949,"sell",6
2,951,"sell",5
2,952,"sell",2
2,953,"sell",7
2,955,"sell",6
2,956,"sell",5
2,957,"sell",10
2,958,"sell",4
2,960,"sell",2
2,961,"sell",8
2,962,"sell",5
2,963,"sell",8
2,964,"sell",4
2,965,"sell",9
2,967,"sell",8
2,968,"sell",4
2,969,"sell",3
2,970,"sell",1
2,971,"sell",1
2,972,"sell",5
2,973,"sell",8
2,974,"sell",5
2,975,"sell",2
2,976,"sell",7
2,977,"sell",6
2,979,"sell",7
2,980,"sell",1
2,981,"sell",5
2,982,"sell",8
2,984,"sell",6
2,986,"sell",4
2,987,"sell",8
2,988,"sell",9
2,989,"sell",9
2,990,"sell",10
2,991,"sell",9
2,992,"sell",6
2,993,"sell",3
2,994,"sell",1
2,995,"sell",9
2,996,"sell",9
2,997,"sell",10
2,998,"sell",2
2,999,"sell",2
2,1000,"sell",6
2,1001,"sell",3
2,1002,"sell",2
2,1003,"sell",4
2,1004,"sell",3
2,1005,"sell",10
2,1006,"sell",3
2,1009,"sell",7
2,1011,"sell",2
2,1012,"sell",7
2,1013,"sell",3
2,1014,"sell",4
2,1015,"sell",10
2,1019,"sell",3
2,1020,"sell",2
2,1021,"sell",10
2,1022,"sell",1
2,1025,"sell",6
2,1027,"sell",3
2,1029,"sell",7
2,1030,"send",2
2,1031,"send",7
2,1032,"send",7
2,1033,"send",5
2,1034,"send",8
2,1035,"send",7
2,1036,"send",2
2,1037,"send",5
2,1038,"send",7
2,1039,"send",1
2,1040,"send",2
2,1041,"send",1
2,1042,"send",4
2,1044,"send",5
2,1045,"send",5
2,1046,"send",5
2,1047,"send",3
2,1048,"send",1
2,1052,"send",4
2,1053,"send",9
2,1054,"send",3
2,1055,"send",10
2,1057,"send",9
2,1058,"send",6
2,1059,"send",10
2,1060,"send",3
2,1061,"send",3
2,1062,"send",7
2,1063,"send",4
2,1064,"send",8
2,1065,"send",4
2,1066,"send",9
2,1067,"send",6
2,1068,"send",2
2,1069,"send",7
2,1070,"send",6
2,1071,"send",4
2,1072,"send",9
2,1073,"send",10
2,1075,"send",3
2,1076,"send",3
2,1077,"send",9
2,1078,"send",5
2,1079,"send",10
2,1080,"send",1
2,1082,"send",3
2,1083,"send",4
2,1084,"send",1
2,1085,"send",3
2,1086,"send",3
2,1087,"send",6
2,1088,"send",10
2,1089,"send",9
2,1090,"send",8
2,1091,"send",7
2,1092,"send",4
2,1093,"send",6
2,1094,"send",5
2,1095,"send",1
2,1096,"send",9
2,1097,"send",6
2,1098,"send",10
2,1099,"send",10
2,1100,"send",6
2,1101,"send",8
2,1102,"send",3
2,1104,"send",4
2,1106,"send",4
2,1107,"send",5
2,1108,"send",5
2,1109,"send",3
2,1110,"send",1
2,1111,"send",9
2,1112,"send",2
2,1113,"send",7
2,1114,"send",5
2,1115,"send",2
2,1116,"send",5
2,1117,"send",7
2,1118,"send",3
2,1119,"send",5
2,1120,"send",3
2,1121,"send",8
2,1122,"send",1
2,1123,"send",5
2,1124,"send",2
2,1126,"send",6
2,1127,"send",2
2,1128,"send",5
2,1129,"send",4
2,1130,"send",2
2,1131,"send",8
2,1132,"send",4
2,1133,"send",4
2,1134,"send",7
2,1135,"send",6
2,1136,"send",7
2,1137,"send",9
2,1138,"send",1
2,1139,"send",6
2,1140,"send",6
2,1141,"send",10
2,1142,"send",4
2,1143,"send",8
2,1144,"send",1
2,1147,"send",2
2,1148,"send",4
2,1149,"send",10
2,1150,"send",6
2,1151,"send",3
2,1152,"send",10
2,1153,"send",4
2,1154,"send",4
2,1155,"send",1
2,1156,"send",3
2,1158,"send",10
2,1159,"send",6
2,1161,"send",3
2,1163,"send",2
2,1164,"send",6
2,1165,"send",6
2,1166,"send",8
2,1167,"send",8
2,1168,"send",2
2,1169,"send",1
2,1170,"send",9
2,1171,"send",7
2,1172,"send",10
2,1173,"send",5
2,1174,"send",2
2,1175,"send",5
2,1176,"send",2
2,1177,"send",9
2,1178,"send",2
2,1179,"send",9
2,1180,"send",7
2,1181,"send",9
2,1183,"send",4
2,1184,"send",3
2,1185,"send",9
2,1186,"send",10
2,1187,"send",7
2,1188,"send",7
2,1189,"send",6
2,1190,"send",10
2,1191,"send",2
2,1192,"send",5
2,1193,"send",4
2,1194,"send",2
2,1195,"send",1
2,1196,"send",9
2,1197,"send",8
2,1198,"send",9
2,1199,"send",7
2,1200,"send",5
2,1201,"send",3
2,1202,"send",8
2,1203,"send",7
2,1204,"send",5
2,1205,"send",1
2,1206,"send",10
2,1207,"send",5
2,1208,"send",6
2,1209,"send",6
2,1210,"send",2
2,1211,"send",8
2,1212,"send",9
2,1213,"send",2
2,1214,"send",2
2,1215,"send",7
2,1216,"send",8
2,1217,"send",7
2,1218,"send",9
2,1219,"send",5
2,1220,"send",8
2,1223,"send",8
2,1224,"send",1
2,1225,"send",9
2,1226,"send",9
2,1227,"send",2
2,1228,"send",7
2,1229,"send",1
2,1230,"send",2
2,1231,"send",1
2,1232,"send",8
2,1234,"send",8
2,1235,"send",8
2,1236,"send",9
2,1237,"send",5
2,1238,"send",8
2,1239,"send",10
2,1240,"send",3
2,1241,"send",4
2,1242,"send",7
2,1243,"send",5
2,1245,"send",7
2,1246,"send",4
2,1247,"send",3
2,1248,"send",5
2,1249,"send",9
2,1250,"send",7
2,1251,"send",1
2,1252,"send",9
2,1253,"send",10
2,1254,"send",1
2,1255,"send",6
2,1257,"send",5
2,1258,"send",3
2,1259,"send",6
2,1260,"send",4
2,1261,"send",6
2,1262,"send",8
2,1263,"send",7
2,1264,"send",1
2,1265,"send",10
2,1266,"send",9
2,1267,"send",3
2,1268,"send",8
2,1269,"send",9
2,1270,"send",5
2,1271,"send",6
2,1272,"send",10
2,1273,"send",1
2,1274,"send",2
2,1275,"send",4
2,1276,"send",4
2,1277,"send",10
2,1278,"send",8
2,1279,"send",9
2,1280,"send",8
2,1281,"send",10
2,1282,"send",2
2,1283,"send",8
2,1284,"send",2
2,1285,"send",2
2,1286,"send",9
2,1288,"send",8
2,1289,"send",1
2,1290,"send",4
2,1291,"send",8
2,1292,"send",10
2,1293,"send",9
2,1294,"send",8
2,1295,"send",5
2,1296,"send",6
2,1297,"send",4
2,1298,"send",2
2,1299,"send",5
2,1300,"send",4
2,1301,"send",10
2,1302,"send",7
2,1303,"send",10
2,1304,"send",3
2,1305,"send",4
2,1306,"send",8
2,1307,"send",7
2,1308,"send",10
2,1309,"send",6
2,1312,"send",7
2,1313,"send",1
2,1314,"send",8
2,1315,"send",7
2,1317,"send",5
2,1318,"send",10
2,1319,"send",1
2,1320,"send",8
2,1322,"send",4
2,1323,"send",7
2,1324,"send",2
2,1325,"send",9
2,1326,"send",10
2,1327,"send",10
2,1328,"send",1
2,1329,"send",10
2,1330,"send",10
2,1331,"send",2
2,1332,"send",6
2,1333,"send",5
2,1334,"send",1
2,1335,"send",9
2,1336,"send",5
2,1337,"send",1
2,1338,"send",5
2,1340,"send",6
2,1341,"send",4
2,1343,"send",5
2,1344,"send",9
2,1345,"send",5
2,1346,"send",1
2,1347,"send",5
2,1348,"send",9
2,1349,"send",9
2,1350,"send",3
2,1351,"send",4
2,1352,"send",8
2,1353,"send",2
2,1354,"send",7
2,1355,"send",2
2,1356,"send",1
2,1357,"send",5
2,1358,"send",2
2,1359,"send",2
2,1360,"send",1
2,1362,"send",5
2,1363,"send",1
2,1364,"send",3
2,1365,"send",10
2,1366,"send",6
2,1367,"send",6
2,1368,"send",8
2,1369,"send",3
2,1370,"send",10
2,1371,"send",4
2,1372,"send",3
2,1374,"send",6
2,1375,"send",6
2,1376,"send",6
2,1377,"send",6
2,1378,"send",8
2,1379,"send",8
2,1380,"send",8
2,1381,"send",2
2,1382,"send",3
2,1385,"send",1
2,1386,"send",9
2,1387,"send",6
2,1388,"send",5
2,1389,"send",4
2,1390,"send",7
2,1391,"send",1
2,1393,"send",3
2,1394,"send",7
2,1395,"send",3
2,1396,"send",2
2,1397,"send",7
2,1398,"send",8
2,1399,"send",4
2,1400,"send",5
2,1401,"send",7
2,1402,"send",2
2,1403,"send",6
2,1405,"send",5
2,1406,"send",6
2,1407,"send",8
2,1408,"send",6
2,1409,"send",3
2,1410,"send",10
2,1411,"send",1
2,1412,"send",2
2,1414,"send",3
2,1415,"send",6
2,1417,"send",7
2,1418,"send",1
2,1419,"send",7
2,1420,"send",8
2,1421,"send",4
2,1422,"send",5
2,1424,"send",8
2,1425,"send",10
2,1426,"send",7
2,1427,"send",9
2,1428,"send",5
2,1429,"send",3
2,1430,"send",9
2,1431,"send",7
2,1432,"send",10
2,1433,"send",10
2,1438,"send",6
2,1439,"send",2
2,1440,"send",7
2,1441,"send",9
2,1442,"send",3
2,1443,"send",10
2,1444,"send",1
2,1446,"send",6
2,1447,"send",2
2,1448,"send",2
2,1449,"send",6
2,1450,"send",9
2,1451,"send",7
2,1452,"send",1
2,1454,"send",1
2,1455,"send",10
2,1456,"send",10
2,1457,"send",9
2,1458,"send",8
2,1459,"send",2
2,1460,"send",6
2,1461,"send",9
2,1462,"send",2
2,1463,"send",3
2,1464,"send",4
2,1465,"send",4
2,1466,"send",4
2,1467,"send",8
2,1468,"send",3
2,1469,"send",3
2,1470,"send",4
2,1471,"send",7
2,1472,"send",3
2,1473,"send",1
2,1474,"send",4
2,1475,"send",8
2,1476,"send",3
2,1477,"send",2
2,1478,"send",9
2,1479,"send",2
2,1481,"send",1
2,1482,"send",1
2,1484,"send",7
2,1485,"send",3
2,1487,"send",6
2,1488,"send",9
2,1489,"send",10
2,1490,"send",10
2,1491,"send",6
2,1492,"send",8
2,1493,"send",2
2,1495,"send",1
2,1496,"send",4
2,1497,"send",3
2,1498,"send",4
2,1499,"send",3
